❀沈阳烽火,#genre#
卡酷少儿,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226157/index.m3u8
快乐垂钓,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227632/index.m3u8
梨园频道,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227721/index.m3u8
文物宝库,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227718/index.m3u8
武术世界,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227708/index.m3u8
书画频道,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227650/index.m3u8
国学频道,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f?wsSecret=21dced1342664b58644ec3bca0808474&wsTime=1749985213
国学频道,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227653/index.m3u8
家庭理财,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227596/index.m3u8
CCTV4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227623/index.m3u8
CCTV16-4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227709/index.m3u8
北京卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227629/index.m3u8
北京卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227656/index.m3u8
东方卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227539/index.m3u8
广东卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227712/index.m3u8
湖南卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227630/index.m3u8
江苏卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227627/index.m3u8
山东卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227621/index.m3u8
深圳卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227626/index.m3u8
四川卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227624/index.m3u8
浙江卫视4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227542/index.m3u8
咪咕汇4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227311/index.m3u8
至臻视界4K,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227393/index.m3u8
咪视界01,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227439/index.m3u8
咪视界02,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227409/index.m3u8
咪视界03,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227323/index.m3u8
咪视界04,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227387/index.m3u8
咪视界05,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227366/index.m3u8
咪视界06,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227369/index.m3u8
咪视界07,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227406/index.m3u8
咪视界08,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227320/index.m3u8
咪视界09,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227314/index.m3u8
咪视界10,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227308/index.m3u8
咪视界11,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227372/index.m3u8
咪视界12,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227317/index.m3u8
咪视界13,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227326/index.m3u8
咪视界14,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227412/index.m3u8
咪视界15,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227293/index.m3u8
咪视界16,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227375/index.m3u8
咪视界17,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227378/index.m3u8
咪视界18,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227302/index.m3u8
咪视界19,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227299/index.m3u8
咪视界20,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227390/index.m3u8
咪视界21,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227430/index.m3u8
咪视界22,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227433/index.m3u8
咪视界23,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227296/index.m3u8
咪视界24,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227442/index.m3u8
咪视界25,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227445/index.m3u8
咪视界26,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227448/index.m3u8
咪视界27,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227451/index.m3u8
咪视界28,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227305/index.m3u8
咪视界29,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227384/index.m3u8
咪视界30,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227436/index.m3u8
咪视界31,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227381/index.m3u8
凤凰中文,http://zmgd.zyrnet.com:8888/hls/110/index.m3u8$郑州酒店
凤凰资讯,http://zmgd.zyrnet.com:8888/hls/109/index.m3u8$郑州酒店
凤凰中文A,http://www.argon-2025.top:8888/udp/239.93.10.31:8012$遂宁电信
凤凰资讯A,http://www.argon-2025.top:8888/udp/239.93.10.118:8708$遂宁电信
凤凰中文B,http://3872327.top:1225/udp/239.69.2.20:11274$湖北电信
凤凰资讯B,http://3872327.top:1225/udp/239.69.2.19:11268$湖北电信
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8
欢笑剧场4K,http://3872327.top:1225/udp/239.69.2.5:11184
动漫秀场,http://3872327.top:1225/udp/239.69.2.6:11190
游戏风云,http://3872327.top:1225/udp/239.69.2.8:11202
东方财经,http://3872327.top:1225/udp/239.69.2.9:11208
生活时尚,http://3872327.top:1225/udp/239.69.2.11:11220
乐游,http://3872327.top:1225/udp/239.69.2.12:11226
法治天地,http://3872327.top:1225/udp/239.69.2.10:11214
金色学堂,http://3872327.top:1225/udp/239.69.2.13:11232





❀营口高码[git],#genre#
CCTV1,http://39.134.51.147:6410/PLTV/11/224/3221227574/index.m3u8??servicetype=1$营口移动
CCTV2,http://39.134.51.147:6410/PLTV/11/224/3221227525/index.m3u8??servicetype=1
CCTV3,http://39.134.51.147:6410/PLTV/11/224/3221227553/index.m3u8??servicetype=1
CCTV4,http://39.134.51.147:6410/PLTV/11/224/3221227556/index.m3u8??servicetype=1
CCTV5,http://39.134.51.147:6410/PLTV/11/224/3221227425/index.m3u8??servicetype=1
CCTV5+,http://39.134.51.147:6410/PLTV/11/224/3221227555/index.m3u8??servicetype=1
CCTV6,http://39.134.51.147:6410/PLTV/11/224/3221227422/index.m3u8??servicetype=1
CCTV6,http://39.134.51.147:6410/PLTV/11/224/3221227428/index.m3u8??servicetype=1
CCTV7,http://39.134.51.147:6410/PLTV/11/224/3221227528/index.m3u8??servicetype=1
CCTV8,http://39.134.51.147:6410/PLTV/11/224/3221227431/index.m3u8??servicetype=1
CCTV9,http://39.134.51.147:6410/PLTV/11/224/3221227434/index.m3u8??servicetype=1
CCTV10,http://39.134.51.147:6410/PLTV/11/224/3221227440/index.m3u8??servicetype=1
CCTV11,http://39.134.51.147:6410/PLTV/11/224/3221227443/index.m3u8??servicetype=1
CCTV12,http://39.134.51.147:6410/PLTV/11/224/3221227540/index.m3u8??servicetype=1
CCTV13,http://39.134.51.147:6410/PLTV/11/224/3221227446/index.m3u8??servicetype=1‘
CCTV14,http://39.134.51.147:6410/PLTV/11/224/3221227546/index.m3u8??servicetype=1
CCTV15,http://39.134.51.147:6410/PLTV/11/224/3221227549/index.m3u8??servicetype=1
CCTV15,http://39.134.51.147:6410/PLTV/11/224/3221227565/index.m3u8??servicetype=1
CCTV16,http://39.134.51.147:6410/PLTV/11/224/3221227455/index.m3u8??servicetype=1
CCTV17,http://39.134.51.147:6410/PLTV/11/224/3221227552/index.m3u8??servicetype=1
辽宁卫视,http://39.134.51.147:6410/PLTV/11/224/3221227570/index.m3u8??servicetype=1
辽宁体育休闲,http://39.134.51.147:6410/PLTV/11/224/3221227654/index.m3u8??servicetype=1
辽宁体育休闲,http://39.134.51.147:6410/PLTV/11/224/3221226764/index.m3u8??servicetype=1
辽宁北方,http://39.134.51.147:6410/PLTV/11/224/3221227663/index.m3u8??servicetype=1
辽宁北方,http://39.134.51.147:6410/PLTV/11/224/3221226755/index.m3u8??servicetype=1
辽宁都市,http://39.134.51.147:6410/PLTV/11/224/3221227569/index.m3u8??servicetype=1
辽宁都市,http://39.134.51.147:6410/PLTV/11/224/3221226760/index.m3u8??servicetype=1
辽宁经济,http://39.134.51.147:6410/PLTV/11/224/3221227666/index.m3u8??servicetype=1
辽宁经济,http://39.134.51.147:6410/PLTV/11/224/3221226735/index.m3u8??servicetype=1
辽宁影视剧,http://39.134.51.147:6410/PLTV/11/224/3221227651/index.m3u8??servicetype=1
辽宁影视剧,http://39.134.51.147:6410/PLTV/11/224/3221226738/index.m3u8??servicetype=1
辽宁生活,http://39.134.51.147:6410/PLTV/11/224/3221227657/index.m3u8??servicetype=1
辽宁生活,http://39.134.51.147:6410/PLTV/11/224/3221226761/index.m3u8??servicetype=1
辽宁教育青少,http://39.134.51.147:6410/PLTV/11/224/3221227660/index.m3u8??servicetype=1
辽宁教育青少,http://39.134.51.147:6410/PLTV/11/224/3221226763/index.m3u8??servicetype=1
辽宁公共,http://39.134.51.147:6410/PLTV/11/224/3221227575/index.m3u8??servicetype=1
辽宁公共,http://39.134.51.147:6410/PLTV/11/224/3221226766/index.m3u8??servicetype=1
家庭理财,http://39.134.51.147:6410/PLTV/11/224/3221227596/index.m3u8??servicetype=1
家庭理财,http://39.134.51.147:6410/PLTV/11/224/3221226754/index.m3u8??servicetype=1
新动漫,http://39.134.51.147:6410/PLTV/11/224/3221227706/index.m3u8??servicetype=1
沈阳新闻综合,http://39.134.51.147:6410/PLTV/11/224/3221227584/index.m3u8??servicetype=1
沈阳新闻综合,http://39.134.51.147:6410/PLTV/11/224/3221226895/index.m3u8??servicetype=1
辽宁移动电视,http://39.134.51.147:6410/PLTV/11/224/3221227664/index.m3u8??servicetype=1
辽宁移动电视,http://39.134.51.147:6410/PLTV/11/224/3221226982/index.m3u8??servicetype=1
盘锦都市,http://39.134.51.147:6410/PLTV/11/224/3221227659/index.m3u8??servicetype=1
黑龙江卫视,http://39.134.51.147:6410/PLTV/11/224/3221227583/index.m3u8??servicetype=1
吉林卫视,http://39.134.51.147:6410/PLTV/11/224/3221227488/index.m3u8??servicetype=1
北京卫视,http://39.134.51.147:6410/PLTV/11/224/3221227473/index.m3u8??servicetype=1
天津卫视,http://39.134.51.147:6410/PLTV/11/224/3221227582/index.m3u8??servicetype=1
河北卫视,http://39.134.51.147:6410/PLTV/11/224/3221227592/index.m3u8??servicetype=1
山东卫视,http://39.134.51.147:6410/PLTV/11/224/3221227573/index.m3u8??servicetype=1
江苏卫视,http://39.134.51.147:6410/PLTV/11/224/3221227482/index.m3u8??servicetype=1
东方卫视,http://39.134.51.147:6410/PLTV/11/224/3221227476/index.m3u8??servicetype=1
浙江卫视,http://39.134.51.147:6410/PLTV/11/224/3221227485/index.m3u8??servicetype=1
东南卫视,http://39.134.51.147:6410/PLTV/11/224/3221227467/index.m3u8??servicetype=1
安徽卫视,http://39.134.51.147:6410/PLTV/11/224/3221227567/index.m3u8??servicetype=1
江西卫视,http://39.134.51.147:6410/PLTV/11/224/3221227598/index.m3u8??servicetype=1
重庆卫视,http://39.134.51.147:6410/PLTV/11/224/3221227580/index.m3u8??servicetype=1
湖北卫视,http://39.134.51.147:6410/PLTV/11/224/3221227586/index.m3u8??servicetype=1
湖南卫视,http://39.134.51.147:6410/PLTV/11/224/3221227589/index.m3u8??servicetype=1
广东卫视,http://39.134.51.147:6410/PLTV/11/224/3221227479/index.m3u8??servicetype=1
深圳卫视,http://39.134.51.147:6410/PLTV/11/224/3221227576/index.m3u8??servicetype=1
贵州卫视,http://39.134.51.147:6410/PLTV/11/224/3221227564/index.m3u8??servicetype=1
海南卫视,http://39.134.51.147:6410/PLTV/11/224/3221227601/index.m3u8??servicetype=1
西藏卫视,http://39.134.51.147:6410/PLTV/11/224/3221227533/index.m3u8??servicetype=1
宁夏卫视,http://39.134.51.147:6410/PLTV/11/224/3221227494/index.m3u8??servicetype=1
兵团卫视,http://39.134.51.147:6410/PLTV/11/224/3221227464/index.m3u8??servicetype=1
广西卫视,http://39.134.51.147:6410/PLTV/11/224/3221227577/index.m3u8??servicetype=1
四川卫视,http://39.134.51.147:6410/PLTV/11/224/3221227579/index.m3u8??servicetype=1
河南卫视,http://39.134.51.147:6410/PLTV/11/224/3221227595/index.m3u8??servicetype=1
云南卫视,http://39.134.51.147:6410/PLTV/11/224/3221227597/index.m3u8??servicetype=1
云南卫视,http://39.134.51.147:6410/PLTV/11/224/3221227536/index.m3u8??servicetype=1
CHC影迷电影,http://39.134.51.147:6410/PLTV/11/224/3221227635/index.m3u8??servicetype=1
CHC动作电影,http://39.134.51.147:6410/PLTV/11/224/3221227724/index.m3u8??servicetype=1
CHC家庭影院,http://39.134.51.147:6410/PLTV/11/224/3221227727/index.m3u8??servicetype=1
文物宝库,http://39.134.51.147:6410/PLTV/11/224/3221227718/index.m3u8??servicetype=1
梨园频道,http://39.134.51.147:6410/PLTV/11/224/3221227721/index.m3u8??servicetype=1
武术世界,http://39.134.51.147:6410/PLTV/11/224/3221227708/index.m3u8??servicetype=1
金鹰纪实,http://39.134.51.147:6410/PLTV/11/224/3221227661/index.m3u8??servicetype=1
金鹰卡通,http://39.134.51.147:6410/PLTV/11/224/3221227669/index.m3u8??servicetype=1
北京纪实科教,http://39.134.51.147:6410/PLTV/11/224/3221227617/index.m3u8??servicetype=1
CCTV兵器科技,http://39.134.51.147:6410/PLTV/11/224/3221227647/index.m3u8??servicetype=1
CCTV高尔夫网球,http://39.134.51.147:6410/PLTV/11/224/3221227715/index.m3u8??servicetype=1
CCTV风云音乐,http://39.134.51.147:6410/PLTV/11/224/3221227641/index.m3u8??servicetype=1
CCTV第一剧场,http://39.134.51.147:6410/PLTV/11/224/3221227730/index.m3u8??servicetype=1
CCTV怀旧剧场,http://39.134.51.147:6410/PLTV/11/224/3221227733/index.m3u8??servicetype=1
CCTV风云剧场,http://39.134.51.147:6410/PLTV/11/224/3221227736/index.m3u8??servicetype=1
CCTV世界地理,http://39.134.51.147:6410/PLTV/11/224/3221227739/index.m3u8??servicetype=1
CCTV女性时尚,http://39.134.51.147:6410/PLTV/11/224/3221227742/index.m3u8??servicetype=1
CCTV央视台球,http://39.134.51.147:6410/PLTV/11/224/3221227711/index.m3u8??servicetype=1
CCTV电视指南,http://39.134.51.147:6410/PLTV/11/224/3221227748/index.m3u8??servicetype=1
CCTV央视文化精品,http://39.134.51.147:6410/PLTV/11/224/3221227644/index.m3u8??servicetype=1
睛彩竞技,http://39.134.51.147:6410/PLTV/11/224/3221227670/index.m3u8??servicetype=1
睛彩青少,http://39.134.51.147:6410/PLTV/11/224/3221227587/index.m3u8??servicetype=1
睛彩广场舞,http://39.134.51.147:6410/PLTV/11/224/3221227590/index.m3u8??servicetype=1
睛彩篮球,http://39.134.51.147:6410/PLTV/11/224/3221227673/index.m3u8??servicetype=1
CCTV4K,http://39.134.51.147:6410/PLTV/11/224/3221227623/index.m3u8??servicetype=1
CCTV4K,http://39.134.51.147:6410/PLTV/11/224/3221227516/index.m3u8??servicetype=1
CCTV16-4K,http://39.134.51.147:6410/PLTV/11/224/3221227709/index.m3u8??servicetype=1
广东卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227712/index.m3u8??servicetype=1
广东卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227510/index.m3u8??servicetype=1
北京卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227629/index.m3u8??servicetype=1
山东卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227621/index.m3u8??servicetype=1
四川卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227624/index.m3u8??servicetype=1
深圳卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227626/index.m3u8??servicetype=1
江苏卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227627/index.m3u8??servicetype=1
湖南卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227630/index.m3u8??servicetype=1
东方卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227539/index.m3u8??servicetype=1
深圳卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227538/index.m3u8??servicetype=1
浙江卫视4K,http://39.134.51.147:6410/PLTV/11/224/3221227542/index.m3u8??servicetype=1
CETV1,http://39.134.51.147:6410/PLTV/11/224/3221227593/index.m3u8??servicetype=1
山西卫视,http://39.134.51.147:6410/PLTV/11/224/3221227503/index.m3u8??servicetype=1
陕西卫视,http://39.134.51.147:6410/PLTV/11/224/3221227588/index.m3u8??servicetype=1
青海卫视,http://39.134.51.147:6410/PLTV/11/224/3221227500/index.m3u8??servicetype=1
阜新综合,http://39.134.51.147:6410/PLTV/11/224/3221227717/index.m3u8??servicetype=1
阜新教育,http://39.134.51.147:6410/PLTV/11/224/3221227662/index.m3u8??servicetype=1
甘肃卫视,http://39.134.51.147:6410/PLTV/11/224/3221227470/index.m3u8??servicetype=1
农林卫视,http://39.134.51.147:6410/PLTV/11/224/3221227497/index.m3u8??servicetype=1
CCTV-老故事,http://39.134.51.147:6410/PLTV/11/224/3221227745/index.m3u8??servicetype=1
国学频道,http://39.134.51.147:6410/PLTV/11/224/3221227653/index.m3u8??servicetype=1
书画频道,http://39.134.51.147:6410/PLTV/11/224/3221227650/index.m3u8??servicetype=1
盘锦新闻综合,http://39.134.51.147:6410/PLTV/11/224/3221227751/index.m3u8??servicetype=1
厦门卫视,http://39.134.51.147:6410/PLTV/11/224/3221227591/index.m3u8??servicetype=1
三沙卫视,http://39.134.51.147:6410/PLTV/11/224/3221227610/index.m3u8??servicetype=1
快乐垂钓,http://39.134.51.147:6410/PLTV/11/224/3221227632/index.m3u8??servicetype=1

👭付昱代理,#genre#
北京卫视4K,http://bjtv.fzyi.cc.cd/btime_worker?id=bjws4k
北京卫视,http://bjtv.fzyi.cc.cd/btime_worker?id=bjws
北京体育休闲,http://bjtv.fzyi.cc.cd/btime_worker?id=bjjs
北京文艺,http://bjtv.fzyi.cc.cd/btime_worker?id=btvwy
北京纪实科教,http://bjtv.fzyi.cc.cd/btime_worker?id=btvkj
北京影视,http://bjtv.fzyi.cc.cd/btime_worker?id=btvys
北京财经,http://bjtv.fzyi.cc.cd/btime_worker?id=btvcj
北京生活,http://bjtv.fzyi.cc.cd/btime_worker?id=btvsh
卡酷少儿,http://bjtv.fzyi.cc.cd/btime_worker?id=kaku
山西卫视,http://sx.fzyi.cc.cd/?id=ws
山西黄河,http://sx.fzyi.cc.cd/?id=hh 
山西经济与科技,http://sx.fzyi.cc.cd/?id=jj
山西影视,http://sx.fzyi.cc.cd/?id=ys
山西社会与法治,http://sx.fzyi.cc.cd/?id=fz
山西文体生活,http://sx.fzyi.cc.cd/?id=wt
江苏卫视4K,http://js.fzyi.cc.cd/?id=jsws4k
江苏卫视,http://js.fzyi.cc.cd/?id=jsws
江苏城市,http://js.fzyi.cc.cd/?id=jscs
江苏综艺,http://js.fzyi.cc.cd/?id=jszy
江苏影视,http://js.fzyi.cc.cd/?id=jsys
江苏新闻,http://js.fzyi.cc.cd/?id=jsxw
江苏教育,http://js.fzyi.cc.cd/?id=jsjy
江苏体育休闲,http://js.fzyi.cc.cd/?id=jsty
江苏国际,http://js.fzyi.cc.cd/?id=jsgj
优漫卡通,http://js.fzyi.cc.cd/?id=ymkt
云南卫视,https://yn.zubo.cc.cd/?id=ynws
云南都市,https://yn.zubo.cc.cd/?id=ynds
云南康旅,https://yn.zubo.cc.cd/?id=ynkl
云南娱乐,https://yn.zubo.cc.cd/?id=ynyl
临沧一套,https://yn.zubo.cc.cd/?id=lc1
临沧二套,https://yn.zubo.cc.cd/?id=lc2
耿马综合,https://yn.zubo.cc.cd/?id=lcgm
保山一套,https://yn.zubo.cc.cd/?id=bs1
隆阳综合,https://yn.zubo.cc.cd/?id=bsly
玉溪新闻综合,https://yn.zubo.cc.cd/?id=yx1
玉溪社会与法,https://yn.zubo.cc.cd/?id=yx2
元江综合,https://yn.zubo.cc.cd/?id=yxyj
楚雄新闻频道,https://yn.zubo.cc.cd/?id=cx1
大理新闻综合,https://yn.zubo.cc.cd/?id=dl1
洱源综合,https://yn.zubo.cc.cd/?id=dley
巍山综合,https://yn.zubo.cc.cd/?id=dlws
云龙综合,https://yn.zubo.cc.cd/?id=dlyl
红河新闻综合,https://yn.zubo.cc.cd/?id=hh1
华坪综合,https://yn.zubo.cc.cd/?id=ljhp
怒江电视台,https://yn.zubo.cc.cd/?id=nj1
陆良电视台,https://yn.zubo.cc.cd/?id=qjll
文山新闻综合,https://yn.zubo.cc.cd/?id=ws1
昭通一套,https://yn.zubo.cc.cd/?id=zt1
陕西卫视,http://shx.fzyi.cc.cd/?id=1131
农林卫视,http://shx.fzyi.cc.cd/?id=1126
新闻资讯,http://shx.fzyi.cc.cd/?id=1127
都市青春,http://shx.fzyi.cc.cd/?id=1128
银龄频道,http://shx.fzyi.cc.cd/?id=1129
秦腔频道,http://shx.fzyi.cc.cd/?id=1130
体育休闲,http://shx.fzyi.cc.cd/?id=1179
移动电视,http://shx.fzyi.cc.cd/?id=1242

✨辽宁电信【内网】,#genre#
CCTV1,http://10.255.128.136/PLTV/88888888/224/3221225633/10000100000000060000000000000170_0.smil/index.m3u8?fmt=ts2hls
CCTV2,http://10.255.128.136/PLTV/88888888/224/3221225634/10000100000000060000000000000171_0.smil/index.m3u8?fmt=ts2hls
CCTV3,http://10.255.128.136/PLTV/88888888/224/3221225635/10000100000000060000000000000172_0.smil/index.m3u8?fmt=ts2hls
CCTV4,http://10.255.128.136/PLTV/88888888/224/3221225661/10000100000000060000000000000198_0.smil/index.m3u8?fmt=ts2hls
CCTV4 美洲,http://10.255.128.136/PLTV/88888888/224/3221226271/10000100000000060000000000801385_0.smil/index.m3u8?fmt=ts2hls
CCTV4 欧洲,http://10.255.128.136/PLTV/88888888/224/3221226245/10000100000000060000000000801384_0.smil/index.m3u8?fmt=ts2hls
CCTV5,http://10.255.128.136/PLTV/88888888/224/3221225636/10000100000000060000000000000173_0.smil/index.m3u8?fmt=ts2hls
CCTV5+,http://10.255.128.136/PLTV/88888888/224/3221225637/10000100000000060000000000000174_0.smil/index.m3u8?fmt=ts2hls
CCTV6,http://10.255.128.136/PLTV/88888888/224/3221225638/10000100000000060000000000000175_0.smil/index.m3u8?fmt=ts2hls
CCTV7,http://10.255.128.136/PLTV/88888888/224/3221225835/10000100000000060000000000372054_0.smil/index.m3u8?fmt=ts2hls
CCTV8,http://10.255.128.136/PLTV/88888888/224/3221225640/10000100000000060000000000000177_0.smil/index.m3u8?fmt=ts2hls
CCTV9,http://10.255.128.136/PLTV/88888888/224/3221225641/10000100000000060000000000000178_0.smil/index.m3u8?fmt=ts2hls
CCTV10,http://10.255.128.136/PLTV/88888888/224/3221225642/10000100000000060000000000000179_0.smil/index.m3u8?fmt=ts2hls
CCTV11,http://10.255.128.136/PLTV/88888888/224/3221225674/10000100000000060000000000000211_0.smil/index.m3u8?fmt=ts2hls
CCTV12,http://10.255.128.136/PLTV/88888888/224/3221225643/10000100000000060000000000000180_0.smil/index.m3u8?fmt=ts2hls
CCTV13,http://10.255.128.136/PLTV/88888888/224/3221225676/10000100000000060000000000000213_0.smil/index.m3u8?fmt=ts2hls
CCTV14,http://10.255.128.136/PLTV/88888888/224/3221225644/10000100000000060000000000000181_0.smil/index.m3u8?fmt=ts2hls
CCTV15,http://10.255.128.136/PLTV/88888888/224/3221225678/10000100000000060000000000000215_0.smil/index.m3u8?fmt=ts2hls
CCTV16,http://10.255.128.136/PLTV/88888888/224/3221226274/10000100000000060000000000947655_0.smil/index.m3u8?fmt=ts2hls
CCTV17,http://10.255.128.136/PLTV/88888888/224/3221225639/10000100000000060000000000000176_0.smil/index.m3u8?fmt=ts2hls
辽宁卫视,http://10.255.128.136/PLTV/88888888/224/3221225632/10000100000000060000000000000169_0.smil/index.m3u8?fmt=ts2hls
辽宁北方,http://10.255.128.136/PLTV/88888888/224/3221225685/10000100000000060000000000000222_0.smil/index.m3u8?fmt=ts2hls
辽宁都市,http://10.255.128.136/PLTV/88888888/224/3221225680/10000100000000060000000000000217_0.smil/index.m3u8?fmt=ts2hls
辽宁公共,http://10.255.128.136/PLTV/88888888/224/3221225784/10000100000000060000000000000321_0.smil/index.m3u8?fmt=ts2hls
辽宁教育青少,http://10.255.128.136/PLTV/88888888/224/3221226254/10000100000000060000000000801409_0.smil/index.m3u8?fmt=ts2hls
辽宁经济,http://10.255.128.136/PLTV/88888888/224/3221225784/10000100000000060000000000000321_0.smil/index.m3u8?fmt=ts2hls
辽宁生活,http://10.255.128.136/PLTV/88888888/224/3221225683/10000100000000060000000000000220_0.smil/index.m3u8?fmt=ts2hls
辽宁体育,http://10.255.128.136/PLTV/88888888/224/3221225682/10000100000000060000000000000219_0.smil/index.m3u8?fmt=ts2hls
辽宁影视剧,http://10.255.128.136/PLTV/88888888/224/3221226272/10000100000000060000000000801423_0.smil/index.m3u8?fmt=ts2hls
CCTV-怀旧剧场,http://10.255.128.136/PLTV/88888888/224/3221225756/10000100000000060000000000000293_0.smil/index.m3u8?fmt=ts2hls
CCTV-央视台球,http://10.255.128.136/PLTV/88888888/224/3221225798/10000100000000060000000000000424_0.smil/index.m3u8?fmt=ts2hls
CCTV-央视文化精品,http://10.255.128.136/PLTV/88888888/224/3221225758/10000100000000060000000000000295_0.smil/index.m3u8?fmt=ts2hls
CCTV-高尔夫网球,http://10.255.128.136/PLTV/88888888/224/3221225866/10000100000000060000000000533951_0.smil/index.m3u8?fmt=ts2hls
CCTV-第一剧场,http://10.255.128.136/PLTV/88888888/224/3221225753/10000100000000060000000000000290_0.smil/index.m3u8?fmt=ts2hls
CCTV-电视指南,http://10.255.128.136/PLTV/88888888/224/3221225751/10000100000000060000000000000288_0.smil/index.m3u8?fmt=ts2hls
CCTV-兵器科技,http://10.255.128.136/PLTV/88888888/224/3221225797/10000100000000060000000000000423_0.smil/index.m3u8?fmt=ts2hls
CCTV16-4K,http://10.255.128.136/PLTV/88888888/224/3221226219/10000100000000060000000000712172_0.smil/index.m3u8?fmt=ts2hls
欢笑剧场4K,http://10.255.128.136/PLTV/88888888/224/3221226186/10000100000000060000000000602976_0.smil/index.m3u8?fmt=ts2hls
CGTN-阿拉伯语,http://10.255.128.136/PLTV/88888888/224/3221226260/10000100000000060000000000801394_0.smil/index.m3u8?fmt=ts2hls
CGTN-俄语,http://10.255.128.136/PLTV/88888888/224/3221226279/10000100000000060000000000801397_0.smil/index.m3u8?fmt=ts2hls
CGTN-法语,http://10.255.128.136/PLTV/88888888/224/3221226275/10000100000000060000000000801393_0.smil/index.m3u8?fmt=ts2hls
CGTN-纪录,http://10.255.128.136/PLTV/88888888/224/3221225792/10000100000000060000000000000361_0.smil/index.m3u8?fmt=ts2hls
CGTN-西班牙语,http://10.255.128.136/PLTV/88888888/224/3221226249/10000100000000060000000000801388_0.smil/index.m3u8?fmt=ts2hls
